cs	en	40	Information_Portal_Czech_President_Czech_Castle	Information Portal of the Czech President and Czech Castle	https://elrc-share.eu/repository/browse/information-portal-of-the-czech-president-and-czech-castle/2c11868e088b11e6b68800155d020502c402eaf049834da0bbb019049e42098c/	https://elrc-share.eu/repository/download/2c11868e088b11e6b68800155d020502c402eaf049834da0bbb019049e42098c/	publicDomain	cz_hrad_A_ces-eng.tmx
en	sv	829	Swedish_Migration_Board_Migrationsverket	English-Swedish parallel corpus from the web site of the Swedish Migration Board - Migrationsverket (Processed)	https://elrc-share.eu/repository/browse/english-swedish-parallel-corpus-from-the-web-site-of-the-swedish-migration-board-migrationsverket-processed/c2ef462ec72711e8b7d400155d0267063baf9df127f443cd812fe4c74f762419/	https://elrc-share.eu/repository/download/c2ef462ec72711e8b7d400155d0267063baf9df127f443cd812fe4c74f762419/	publicDomain	clean.829.en-sv.tmx
en	sv	830	Swedish_Economic_Regional_Growth_Tillväxtverket	English-Swedish parallel texts from The Swedish Agency for Economic and Regional Growth - Tillväxtverket (Processed)	https://elrc-share.eu/repository/browse/english-swedish-parallel-texts-from-the-swedish-agency-for-economic-and-regional-growth-tillvaxtverket-processed/1816a0aac72f11e8b7d400155d026706e2dee63fa97845b0b713a1ffb7fb41ae/	https://elrc-share.eu/repository/download/1816a0aac72f11e8b7d400155d026706e2dee63fa97845b0b713a1ffb7fb41ae/	openUnder-PSI	830.en-sv.tmx
de	es	832	CHARTER_VALUES_CITIZENSHIP_INTEGRATION	CHARTER OF VALUES OF CITIZENSHIP AND INTEGRATION (Processed)	https://elrc-share.eu/repository/browse/charter-of-values-of-citizenship-and-integration-processed/00c95db6c7b611e8b7d400155d026706e6dedb53f56e4c60b5b90f59c1632085/	https://elrc-share.eu/repository/download/00c95db6c7b611e8b7d400155d026706e6dedb53f56e4c60b5b90f59c1632085/	publicDomain	archive/output_data_de-es_clean_unescaped.tmx
de	fr	832	CHARTER_VALUES_CITIZENSHIP_INTEGRATION	CHARTER OF VALUES OF CITIZENSHIP AND INTEGRATION (Processed)	https://elrc-share.eu/repository/browse/charter-of-values-of-citizenship-and-integration-processed/00c95db6c7b611e8b7d400155d026706e6dedb53f56e4c60b5b90f59c1632085/	https://elrc-share.eu/repository/download/00c95db6c7b611e8b7d400155d026706e6dedb53f56e4c60b5b90f59c1632085/	publicDomain	archive/output_data_de-fr_clean_unescaped.tmx
de	it	832	CHARTER_VALUES_CITIZENSHIP_INTEGRATION	CHARTER OF VALUES OF CITIZENSHIP AND INTEGRATION (Processed)	https://elrc-share.eu/repository/browse/charter-of-values-of-citizenship-and-integration-processed/00c95db6c7b611e8b7d400155d026706e6dedb53f56e4c60b5b90f59c1632085/	https://elrc-share.eu/repository/download/00c95db6c7b611e8b7d400155d026706e6dedb53f56e4c60b5b90f59c1632085/	publicDomain	archive/output_data_de-it_clean_unescaped.tmx
de	en	832	CHARTER_VALUES_CITIZENSHIP_INTEGRATION	CHARTER OF VALUES OF CITIZENSHIP AND INTEGRATION (Processed)	https://elrc-share.eu/repository/browse/charter-of-values-of-citizenship-and-integration-processed/00c95db6c7b611e8b7d400155d026706e6dedb53f56e4c60b5b90f59c1632085/	https://elrc-share.eu/repository/download/00c95db6c7b611e8b7d400155d026706e6dedb53f56e4c60b5b90f59c1632085/	publicDomain	archive/output_data_en-de_clean_unescaped.tmx
en	es	832	CHARTER_VALUES_CITIZENSHIP_INTEGRATION	CHARTER OF VALUES OF CITIZENSHIP AND INTEGRATION (Processed)	https://elrc-share.eu/repository/browse/charter-of-values-of-citizenship-and-integration-processed/00c95db6c7b611e8b7d400155d026706e6dedb53f56e4c60b5b90f59c1632085/	https://elrc-share.eu/repository/download/00c95db6c7b611e8b7d400155d026706e6dedb53f56e4c60b5b90f59c1632085/	publicDomain	archive/output_data_en-es_clean_unescaped.tmx
en	fr	832	CHARTER_VALUES_CITIZENSHIP_INTEGRATION	CHARTER OF VALUES OF CITIZENSHIP AND INTEGRATION (Processed)	https://elrc-share.eu/repository/browse/charter-of-values-of-citizenship-and-integration-processed/00c95db6c7b611e8b7d400155d026706e6dedb53f56e4c60b5b90f59c1632085/	https://elrc-share.eu/repository/download/00c95db6c7b611e8b7d400155d026706e6dedb53f56e4c60b5b90f59c1632085/	publicDomain	archive/output_data_en-fr_clean_unescaped.tmx
en	it	832	CHARTER_VALUES_CITIZENSHIP_INTEGRATION	CHARTER OF VALUES OF CITIZENSHIP AND INTEGRATION (Processed)	https://elrc-share.eu/repository/browse/charter-of-values-of-citizenship-and-integration-processed/00c95db6c7b611e8b7d400155d026706e6dedb53f56e4c60b5b90f59c1632085/	https://elrc-share.eu/repository/download/00c95db6c7b611e8b7d400155d026706e6dedb53f56e4c60b5b90f59c1632085/	publicDomain	archive/output_data_en-it_clean_unescaped.tmx
es	fr	832	CHARTER_VALUES_CITIZENSHIP_INTEGRATION	CHARTER OF VALUES OF CITIZENSHIP AND INTEGRATION (Processed)	https://elrc-share.eu/repository/browse/charter-of-values-of-citizenship-and-integration-processed/00c95db6c7b611e8b7d400155d026706e6dedb53f56e4c60b5b90f59c1632085/	https://elrc-share.eu/repository/download/00c95db6c7b611e8b7d400155d026706e6dedb53f56e4c60b5b90f59c1632085/	publicDomain	archive/output_data_es-fr_clean_unescaped.tmx
es	it	832	CHARTER_VALUES_CITIZENSHIP_INTEGRATION	CHARTER OF VALUES OF CITIZENSHIP AND INTEGRATION (Processed)	https://elrc-share.eu/repository/browse/charter-of-values-of-citizenship-and-integration-processed/00c95db6c7b611e8b7d400155d026706e6dedb53f56e4c60b5b90f59c1632085/	https://elrc-share.eu/repository/download/00c95db6c7b611e8b7d400155d026706e6dedb53f56e4c60b5b90f59c1632085/	publicDomain	archive/output_data_it-es_clean_unescaped.tmx
fr	it	832	CHARTER_VALUES_CITIZENSHIP_INTEGRATION	CHARTER OF VALUES OF CITIZENSHIP AND INTEGRATION (Processed)	https://elrc-share.eu/repository/browse/charter-of-values-of-citizenship-and-integration-processed/00c95db6c7b611e8b7d400155d026706e6dedb53f56e4c60b5b90f59c1632085/	https://elrc-share.eu/repository/download/00c95db6c7b611e8b7d400155d026706e6dedb53f56e4c60b5b90f59c1632085/	publicDomain	archive/output_data_it-fr_clean_unescaped.tmx
en	it	837	Legal	Legal Texts  (Processed)	https://elrc-share.eu/repository/browse/legal-texts-processed/04045310c8a511e8b7d400155d026706f791d6c321de4b4b93cbbf58e07c1b25/	https://elrc-share.eu/repository/download/04045310c8a511e8b7d400155d026706f791d6c321de4b4b93cbbf58e07c1b25/	publicDomain	archive/output_data_en-it_clean_unescaped.tmx
en	fr	837	Legal	Legal Texts  (Processed)	https://elrc-share.eu/repository/browse/legal-texts-processed/04045310c8a511e8b7d400155d026706f791d6c321de4b4b93cbbf58e07c1b25/	https://elrc-share.eu/repository/download/04045310c8a511e8b7d400155d026706f791d6c321de4b4b93cbbf58e07c1b25/	publicDomain	archive/output_data_fr-en_clean_unescaped.tmx
fr	it	837	Legal	Legal Texts  (Processed)	https://elrc-share.eu/repository/browse/legal-texts-processed/04045310c8a511e8b7d400155d026706f791d6c321de4b4b93cbbf58e07c1b25/	https://elrc-share.eu/repository/download/04045310c8a511e8b7d400155d026706f791d6c321de4b4b93cbbf58e07c1b25/	publicDomain	archive/output_data_fr-it_clean_unescaped.tmx
en	pl	841	Employment_Poland_2009_report	Employment in Poland 2009 report in EN-PL (Processed)	https://elrc-share.eu/repository/browse/employment-in-poland-2009-report-in-en-pl-processed/efb6e4b4c96b11e8b7d400155d026706831ae9efd1b647f8b50245267f6a39ea/	https://elrc-share.eu/repository/download/efb6e4b4c96b11e8b7d400155d026706831ae9efd1b647f8b50245267f6a39ea/	openUnder-PSI	_g.tmx
el	en	842	Quarterly_Reports_Parliamentary_Budget	Quarterly Reports of the Parliamentary Budget Office (Hellenic Parliament) (Processed)	https://elrc-share.eu/repository/browse/quarterly-reports-of-the-parliamentary-budget-office-hellenic-parliament-processed/3c4fb2c2ca4a11e8b7d400155d026706e5eba0c549a442c5a70573c2881d16cb/	https://elrc-share.eu/repository/download/3c4fb2c2ca4a11e8b7d400155d026706e5eba0c549a442c5a70573c2881d16cb/	openUnder-PSI	ell-eng_corpus.tmx
el	en	843	collection_reports_Greek_Power_Corporation	Bilingual collection of reports of the Greek Public Power Corporation (Processed)	https://elrc-share.eu/repository/browse/bilingual-collection-of-reports-of-the-greek-public-power-corporation-processed/2a86ec90ca5411e8b7d400155d0267066fe5cd7571e9446cbb4dbd00cbf82f48/	https://elrc-share.eu/repository/download/2a86ec90ca5411e8b7d400155d0267066fe5cd7571e9446cbb4dbd00cbf82f48/	CC-BY-SA-4.0	ell-eng_corpus.tmx
en	es	844	PAeSI_:_Administration_Foreign_Immigrants	PAeSI : Public Administration and Foreign Immigrants (Processed)	https://elrc-share.eu/repository/browse/paesi-public-administration-and-foreign-immigrants-processed/ab03d090cd5611e8b7d400155d026706e40d57cc436d4512954272ef38cb8e60/	https://elrc-share.eu/repository/download/ab03d090cd5611e8b7d400155d026706e40d57cc436d4512954272ef38cb8e60/	publicDomain	archive/output_data_en-es_clean_unescaped.tmx
en	fr	844	PAeSI_:_Administration_Foreign_Immigrants	PAeSI : Public Administration and Foreign Immigrants (Processed)	https://elrc-share.eu/repository/browse/paesi-public-administration-and-foreign-immigrants-processed/ab03d090cd5611e8b7d400155d026706e40d57cc436d4512954272ef38cb8e60/	https://elrc-share.eu/repository/download/ab03d090cd5611e8b7d400155d026706e40d57cc436d4512954272ef38cb8e60/	publicDomain	archive/output_data_en-fr_clean_unescaped.tmx
en	it	844	PAeSI_:_Administration_Foreign_Immigrants	PAeSI : Public Administration and Foreign Immigrants (Processed)	https://elrc-share.eu/repository/browse/paesi-public-administration-and-foreign-immigrants-processed/ab03d090cd5611e8b7d400155d026706e40d57cc436d4512954272ef38cb8e60/	https://elrc-share.eu/repository/download/ab03d090cd5611e8b7d400155d026706e40d57cc436d4512954272ef38cb8e60/	publicDomain	archive/output_data_en-it_clean_unescaped.tmx
es	fr	844	PAeSI_:_Administration_Foreign_Immigrants	PAeSI : Public Administration and Foreign Immigrants (Processed)	https://elrc-share.eu/repository/browse/paesi-public-administration-and-foreign-immigrants-processed/ab03d090cd5611e8b7d400155d026706e40d57cc436d4512954272ef38cb8e60/	https://elrc-share.eu/repository/download/ab03d090cd5611e8b7d400155d026706e40d57cc436d4512954272ef38cb8e60/	publicDomain	archive/output_data_es-fr_clean_unescaped.tmx
es	it	844	PAeSI_:_Administration_Foreign_Immigrants	PAeSI : Public Administration and Foreign Immigrants (Processed)	https://elrc-share.eu/repository/browse/paesi-public-administration-and-foreign-immigrants-processed/ab03d090cd5611e8b7d400155d026706e40d57cc436d4512954272ef38cb8e60/	https://elrc-share.eu/repository/download/ab03d090cd5611e8b7d400155d026706e40d57cc436d4512954272ef38cb8e60/	publicDomain	archive/output_data_it-es_clean_unescaped.tmx
fr	it	844	PAeSI_:_Administration_Foreign_Immigrants	PAeSI : Public Administration and Foreign Immigrants (Processed)	https://elrc-share.eu/repository/browse/paesi-public-administration-and-foreign-immigrants-processed/ab03d090cd5611e8b7d400155d026706e40d57cc436d4512954272ef38cb8e60/	https://elrc-share.eu/repository/download/ab03d090cd5611e8b7d400155d026706e40d57cc436d4512954272ef38cb8e60/	publicDomain	archive/output_data_it-fr_clean_unescaped.tmx
en	it	845	Corpora_legal_text	Corpora of legal text (Processed)	https://elrc-share.eu/repository/browse/corpora-of-legal-text-processed/7e3a65bccd5911e8b7d400155d026706955cdddd057147e6909c6bffd8a3bd00/	https://elrc-share.eu/repository/download/7e3a65bccd5911e8b7d400155d026706955cdddd057147e6909c6bffd8a3bd00/	publicDomain	archive.tmx
en	pt	846	Legislation_Portuguese_Parliament	Portuguese-English bilingual corpus from Legislation concerning the Portuguese Parliament (Processed)	https://elrc-share.eu/repository/browse/portuguese-english-bilingual-corpus-from-legislation-concerning-the-portuguese-parliament-processed/7c3d9636cd5d11e8b7d400155d026706daca033cbf8b4991b13c7749beb8cd25/	https://elrc-share.eu/repository/download/7c3d9636cd5d11e8b7d400155d026706daca033cbf8b4991b13c7749beb8cd25/	openUnder-PSI	846/archive.tmx
da	en	847	mst.dk	Bilingual English-Danish parallel corpus from The Danish Environmental Protection Agency website	https://elrc-share.eu/repository/browse/bilingual-english-danish-parallel-corpus-from-the-danish-environmental-protection-agency-website/41a59946cd5e11e8b7d400155d026706326ec488d7ce48a2bb4a9c9ae3eda91b/	https://elrc-share.eu/repository/download/41a59946cd5e11e8b7d400155d026706326ec488d7ce48a2bb4a9c9ae3eda91b/	openUnder-PSI	mst.dk.da-en.tmx
da	en	848	laegemiddelstyrelsen.dk	Bilingual English-Danish parallel corpus from The Danish Medicines Agency website	https://elrc-share.eu/repository/browse/bilingual-english-danish-parallel-corpus-from-the-danish-medicines-agency-website/cd88fc90cd5f11e8b7d400155d02670688ec0a248988434ebd5da3694de0ac8e/	https://elrc-share.eu/repository/download/cd88fc90cd5f11e8b7d400155d02670688ec0a248988434ebd5da3694de0ac8e/	openUnder-PSI	laegemiddelstyrelsen.dk.da-en.tmx
da	en	849	ufm.dk	Bilingual English-Danish parallel corpus from Danish Ministry of Higher Education and Science website	https://elrc-share.eu/repository/browse/bilingual-english-danish-parallel-corpus-from-danish-ministry-of-higher-education-and-science-website/5b570a98cd6111e8b7d400155d0267066fcfcb5826aa4cccb390f622962b880c/	https://elrc-share.eu/repository/download/5b570a98cd6111e8b7d400155d0267066fcfcb5826aa4cccb390f622962b880c/	openUnder-PSI	ufm.dk.da-en.tmx
da	en	850	www.dst.dk	Bilingual English-Danish parallel corpus from Danmarks Statistik website	https://elrc-share.eu/repository/browse/bilingual-english-danish-parallel-corpus-from-danmarks-statistik-website/7d504730cd6211e8b7d400155d026706884aeb7ff1ac44e1addbc99da5697b56/	https://elrc-share.eu/repository/download/7d504730cd6211e8b7d400155d026706884aeb7ff1ac44e1addbc99da5697b56/	openUnder-PSI	dst.dk.da-en.tmx
da	en	851	www.vikingeskibsmuseet.dk	Bilingual English-Danish parallel corpus from The Viking Ship Museum website	https://elrc-share.eu/repository/browse/bilingual-english-danish-parallel-corpus-from-the-viking-ship-museum-website/24af375ecde311e8b7d400155d0267060b637ec9a99d4febafa4f446bdee2d11/	https://elrc-share.eu/repository/download/24af375ecde311e8b7d400155d0267060b637ec9a99d4febafa4f446bdee2d11/	openUnder-PSI	vikingeskibsmuseet.dk.da-en.tmx
da	en	852	www.dma.dk	Bilingual English-Danish parallel corpus from Danish Maritime Authority website	https://elrc-share.eu/repository/browse/bilingual-english-danish-parallel-corpus-from-danish-maritime-authority-website/c02ce3dacdfb11e8b7d400155d0267060972b3a2ff0140af9d98a58aed9e49cc/	https://elrc-share.eu/repository/download/c02ce3dacdfb11e8b7d400155d0267060972b3a2ff0140af9d98a58aed9e49cc/	openUnder-PSI	dma.dk.da-en.tmx
en	pt	853	Portuguese_Constitution	Portuguese-English bilingual corpus from the Portuguese Constitution (Processed)	https://elrc-share.eu/repository/browse/portuguese-english-bilingual-corpus-from-the-portuguese-constitution-processed/9176c126cdfd11e8b7d400155d026706f1890d9cae2d4dfe817673a3bc3695df/	https://elrc-share.eu/repository/download/9176c126cdfd11e8b7d400155d026706f1890d9cae2d4dfe817673a3bc3695df/	openUnder-PSI	archive.tmx
da	en	854	www.geus.dk	Bilingual English-Danish parallel corpus from The Geological Survey of Denmark and Greenland (GEUS) website	https://elrc-share.eu/repository/browse/bilingual-english-danish-parallel-corpus-from-the-geological-survey-of-denmark-and-greenland-geus-website/f8a0df62ce0211e8b7d400155d02670668b2018ad4ff401cad2b76dae7eb333b/	https://elrc-share.eu/repository/download/f8a0df62ce0211e8b7d400155d02670668b2018ad4ff401cad2b76dae7eb333b/	openUnder-PSI	geus.dk.da-en.tmx
da	en	856	naturstyrelsen.dk	Bilingual English-Danish parallel corpus from The Danish Nature Agency website	https://elrc-share.eu/repository/browse/bilingual-english-danish-parallel-corpus-from-the-danish-nature-agency-website/e589976ace0311e8b7d400155d0267061e609d6d1421450eb35239837786f3b4/	https://elrc-share.eu/repository/download/e589976ace0311e8b7d400155d0267061e609d6d1421450eb35239837786f3b4/	openUnder-PSI	naturstyrelsen.dk.da-en.tmx
da	en	857	www.trm.dk	Bilingual English-Danish parallel corpus from Danish Ministry of Transport, Building and Housing website	https://elrc-share.eu/repository/browse/bilingual-english-danish-parallel-corpus-from-danish-ministry-of-transport-building-and-housing-website/cbcc841cce0411e8b7d400155d026706be473ef526a840e2851b795592304c83/	https://elrc-share.eu/repository/download/cbcc841cce0411e8b7d400155d026706be473ef526a840e2851b795592304c83/	openUnder-PSI	trm.dk.da-en.tmx
en	pl	858	Export_Promotion_Portal_Poland	Parallel corpus (en-pl) from the Export Promotion Portal of Poland (Processed)	https://elrc-share.eu/repository/browse/parallel-corpus-en-pl-from-the-export-promotion-portal-of-poland-processed/b5f6af0ece0511e8b7d400155d026706f457b8abf48e4c0194ec3365da3fd326/	https://elrc-share.eu/repository/download/b5f6af0ece0511e8b7d400155d026706f457b8abf48e4c0194ec3365da3fd326/	openUnder-PSI	final_tld_en-pl_trade-gov-pl_ILSP-FC_eng-pol.tmx
da	en	859	um.dk	Bilingual English-Danish parallel corpus from Danish Ministry of Foreign Affairs website	https://elrc-share.eu/repository/browse/bilingual-english-danish-parallel-corpus-from-danish-ministry-of-foreign-affairs-website/ddc70006ce0511e8b7d400155d026706c83d123bae714c0abd746d936c2d2cd8/	https://elrc-share.eu/repository/download/ddc70006ce0511e8b7d400155d026706c83d123bae714c0abd746d936c2d2cd8/	openUnder-PSI	um.dk.da-en.tmx
en	es	863	government_websites_Spanish_English	Spanish-English website parallel corpus (Processed)	https://elrc-share.eu/repository/browse/spanish-english-website-parallel-corpus-processed/c2765312ce1c11e8b7d400155d0267069899e667e952420d9624a111f4dce96a/	https://elrc-share.eu/repository/download/c2765312ce1c11e8b7d400155d0267069899e667e952420d9624a111f4dce96a/	openUnder-PSI	863/archive.tmx
en	pl	864	Chancellery_Prime_Minister_Poland	Parallel corpus from the website of the Chancellery of the Prime Minister of Poland (Processed)	https://elrc-share.eu/repository/browse/parallel-corpus-from-the-website-of-the-chancellery-of-the-prime-minister-of-poland-processed/a12da9e2ce1e11e8b7d400155d02670633e31ce079884acd9de7dac3ae10aef7/	https://elrc-share.eu/repository/download/a12da9e2ce1e11e8b7d400155d02670633e31ce079884acd9de7dac3ae10aef7/	openUnder-PSI	final_output_www-premier-gov-pl_eng-pl_eng-pol.tmx
en	pl	867	Defence	Polish-English parallel corpus from the website of the Ministry of National Defence (Processed)	https://elrc-share.eu/repository/browse/polish-english-parallel-corpus-from-the-website-of-the-ministry-of-national-defence-processed/90094038ce2611e8b7d400155d02670601ed17b3de1642eca43a868f0448e8bc/	https://elrc-share.eu/repository/download/90094038ce2611e8b7d400155d02670601ed17b3de1642eca43a868f0448e8bc/	openUnder-PSI	output_mon-gov-pl_eng-pol.tmx
en	pl	869	Citizens_Information_Board	Polish-English parallel corpus from the website of the Citizens Information Board (Processed)	https://elrc-share.eu/repository/browse/polish-english-parallel-corpus-from-the-website-of-the-citizens-information-board-processed/072d20dace2c11e8b7d400155d026706286e620554824949bd3fb2fe1affa4e4/	https://elrc-share.eu/repository/download/072d20dace2c11e8b7d400155d026706286e620554824949bd3fb2fe1affa4e4/	CC-BY-4.0	output_www-citizensinformation-ie_eng-pol.tmx
en	pl	871	Agriculture_Rural_Development	Polish-English parallel corpus from the website of the Ministry of Agriculture and Rural Development (Processed)	https://elrc-share.eu/repository/browse/polish-english-parallel-corpus-from-the-website-of-the-ministry-of-agriculture-and-rural-development-processed/2198cb92d05a11e8b7d400155d026706c96364acbbeb4e8d92e710f469a32bcf/	https://elrc-share.eu/repository/download/2198cb92d05a11e8b7d400155d026706c96364acbbeb4e8d92e710f469a32bcf/	openUnder-PSI	output_www-minrol-gov-pl-pl_eng-pl_eng-pol.tmx
en	pl	873	Development	Polish-English parallel corpus from the website of the Ministry of Development (Processed)	https://elrc-share.eu/repository/browse/polish-english-parallel-corpus-from-the-website-of-the-ministry-of-development-processed/996efd36d05e11e8b7d400155d02670628522e3f983b42d1b27c3a2153d12d78/	https://elrc-share.eu/repository/download/996efd36d05e11e8b7d400155d02670628522e3f983b42d1b27c3a2153d12d78/	openUnder-PSI	output_www-mr-gov-pl_eng-pol.tmx
en	pl	876	Justice	Polish-English parallel corpus from the website of the Ministry of Justice (Processed)	https://elrc-share.eu/repository/browse/polish-english-parallel-corpus-from-the-website-of-the-ministry-of-justice-processed/4a288476d06911e8b7d400155d0267060a69e193818f446883ce9dac9085bf9c/	https://elrc-share.eu/repository/download/4a288476d06911e8b7d400155d0267060a69e193818f446883ce9dac9085bf9c/	openUnder-PSI	output_www-ms-gov-pl_eng-pol.tmx
en	pl	878	Digitization	Polish-English parallel corpus from the website of the Ministry of Digitization (Processed)	https://elrc-share.eu/repository/browse/polish-english-parallel-corpus-from-the-website-of-the-ministry-of-digitization-processed/ea6e83e8d07011e8b7d400155d02670678ef2d7c11f0418c9c909dc37126a8ee/	https://elrc-share.eu/repository/download/ea6e83e8d07011e8b7d400155d02670678ef2d7c11f0418c9c909dc37126a8ee/	openUnder-PSI	output_mac-gov-pl_eng-pol.tmx
en	pl	880	Foreign_Affairs	Polish-English parallel corpus from the website of the Ministry of Foreign Affairs (Processed)	https://elrc-share.eu/repository/browse/polish-english-parallel-corpus-from-the-website-of-the-ministry-of-foreign-affairs-processed/d6b88676d07211e8b7d400155d026706cdcfc3541a6749e3a986a809f149ca01/	https://elrc-share.eu/repository/download/d6b88676d07211e8b7d400155d026706cdcfc3541a6749e3a986a809f149ca01/	openUnder-PSI	output_www-mfa-gov-pl_eng-pol.tmx
en	pl	882	Culture_Heritage	Polish-English parallel corpus from the website of the Ministry of Culture and National Heritage (Processed)	https://elrc-share.eu/repository/browse/polish-english-parallel-corpus-from-the-website-of-the-ministry-of-culture-and-national-heritage-processed/2ed1dfbad08211e8b7d400155d0267061be6b43de6ff4cf59ba7499f793c1bc0/	https://elrc-share.eu/repository/download/2ed1dfbad08211e8b7d400155d0267061be6b43de6ff4cf59ba7499f793c1bc0/	openUnder-PSI	output_www-mkidn-gov-pl_eng-pol.tmx
en	pl	884	Interior_Administration	Polish-English parallel corpus from the website of the Ministry of the Interior and Administration (Processed)	https://elrc-share.eu/repository/browse/polish-english-parallel-corpus-from-the-website-of-the-ministry-of-the-interior-and-administration-processed/41e00336d10c11e8b7d400155d0267068225232be5be456a8c88e7aa647db8cf/	https://elrc-share.eu/repository/download/41e00336d10c11e8b7d400155d0267068225232be5be456a8c88e7aa647db8cf/	openUnder-PSI	output_www-mswia-gov-pl_eng-pol.tmx
da	en	885	www.aarhus2017.dk	Bilingual English-Danish parallel corpus from Aarhus 2017 - European Capital of Culture website	https://elrc-share.eu/repository/browse/bilingual-english-danish-parallel-corpus-from-aarhus-2017-european-capital-of-culture-website/fbb013d4d12811e8b7d400155d02670632d19de0152a491eac208c7c02ebf7e7/	https://elrc-share.eu/repository/download/fbb013d4d12811e8b7d400155d02670632d19de0152a491eac208c7c02ebf7e7/	openUnder-PSI	aarhus2017.dk.da-en.tmx
da	en	886	www.odense.dk	Bilingual English-Danish parallel corpus from Odense Municipality website	https://elrc-share.eu/repository/browse/bilingual-english-danish-parallel-corpus-from-odense-municipality-website/049b9ca6d12a11e8b7d400155d0267063d225ef9cdb9423bab567657f84b0229/	https://elrc-share.eu/repository/download/049b9ca6d12a11e8b7d400155d0267063d225ef9cdb9423bab567657f84b0229/	openUnder-PSI	odense.dk.da-en.tmx
en	pl	888	Employment_Services_Poland_EURES	Polish-English parallel corpus from the website of Public Employment Services in Poland (member of EURES network) (Processed)	https://elrc-share.eu/repository/browse/polish-english-parallel-corpus-from-the-website-of-public-employment-services-in-poland-member-of-eures-network-processed/260a0b60d13011e8b7d400155d026706f5df459bc1514550b895e907c25813e9/	https://elrc-share.eu/repository/download/260a0b60d13011e8b7d400155d026706f5df459bc1514550b895e907c25813e9/	openUnder-PSI	output_eures-praca-gov-pl_eng-pl_eng-pol.tmx
da	en	889	www.visitvejle.com	Bilingual English-Danish parallel corpus from Visit Vejle website	https://elrc-share.eu/repository/browse/bilingual-english-danish-parallel-corpus-from-visit-vejle-website/5ff071acd13011e8b7d400155d0267064012c8ba4187453a858dd79651c0e8aa/	https://elrc-share.eu/repository/download/5ff071acd13011e8b7d400155d0267064012c8ba4187453a858dd79651c0e8aa/	openUnder-PSI	visitvejle.com.da-en.tmx
da	en	890	Holstebro_Kunstmuseum	Bilingual English-Danish parallel corpus from Holstebro Kunstmuseum website	https://elrc-share.eu/repository/browse/bilingual-english-danish-parallel-corpus-from-holstebro-kunstmuseum-website/67795794d13111e8b7d400155d026706573e3bc142fa47b8b76471c6618778bc/	https://elrc-share.eu/repository/download/67795794d13111e8b7d400155d026706573e3bc142fa47b8b76471c6618778bc/	openUnder-PSI	holstebrokunstmuseum.dk.da-en.tmx
da	en	891	www.visitdenmark.dk	Bilingual English-Danish parallel corpus from VisitDenmark - The official tourism site of Denmark website	https://elrc-share.eu/repository/browse/bilingual-english-danish-parallel-corpus-from-visitdenmark-the-official-tourism-site-of-denmark-website/8478225cd13211e8b7d400155d02670697d6002b25434ebabb67da1f0ec2ef78/	https://elrc-share.eu/repository/download/8478225cd13211e8b7d400155d02670697d6002b25434ebabb67da1f0ec2ef78/	openUnder-PSI	visitdenmark.com.da-en.tmx
da	en	892	slks.dk	Bilingual English-Danish parallel corpus from The Agency for Culture and Palaces website	https://elrc-share.eu/repository/browse/bilingual-english-danish-parallel-corpus-from-the-agency-for-culture-and-palaces-website/2963b776d13411e8b7d400155d026706934e525f536c42f992580a5426dd7aef/	https://elrc-share.eu/repository/download/2963b776d13411e8b7d400155d026706934e525f536c42f992580a5426dd7aef/	openUnder-PSI	slks.dk.da-en.tmx
da	en	893	natmus.dk	Bilingual English-Danish parallel corpus from National Museum of Denmark website	https://elrc-share.eu/repository/browse/bilingual-english-danish-parallel-corpus-from-national-museum-of-denmark-website/fcf4a488d13411e8b7d400155d0267063cfd3e29a30442eb8bb710a5af555b5d/	https://elrc-share.eu/repository/download/fcf4a488d13411e8b7d400155d0267063cfd3e29a30442eb8bb710a5af555b5d/	openUnder-PSI	natmus.dk.unique.da-en.tmx
da	en	894	Gallery_Denmark	Bilingual English-Danish parallel corpus from National Gallery of Denmark website	https://elrc-share.eu/repository/browse/bilingual-english-danish-parallel-corpus-from-national-gallery-of-denmark-website/4dea95eed13711e8b7d400155d026706d091b7ac4cb84ac88707d8f381732b43/	https://elrc-share.eu/repository/download/4dea95eed13711e8b7d400155d026706d091b7ac4cb84ac88707d8f381732b43/	openUnder-PSI	smk.dk.unique.da-en.tmx
da	en	895	Royal_Danish_Library	Bilingual English-Danish parallel corpus from Royal Danish Library website	https://elrc-share.eu/repository/browse/bilingual-english-danish-parallel-corpus-from-royal-danish-library-website/7ef8d10ed13811e8b7d400155d0267065d8b295307a442f791c4897d8424d0e5/	https://elrc-share.eu/repository/download/7ef8d10ed13811e8b7d400155d0267065d8b295307a442f791c4897d8424d0e5/	openUnder-PSI	kb.dk.unique.da-en.tmx
da	en	897	Denmark_Space_Institute	Bilingual English-Danish parallel corpus from Denmark National Space Institute website	https://elrc-share.eu/repository/browse/bilingual-english-danish-parallel-corpus-from-denmark-national-space-institute-website/5fde41d0d13a11e8b7d400155d0267061182ebe8154c4bc3bf637048633dd67b/	https://elrc-share.eu/repository/download/5fde41d0d13a11e8b7d400155d0267061182ebe8154c4bc3bf637048633dd67b/	openUnder-PSI	space.dtu.dk.da-en.tmx
